period,count
1998-06-09 06:08:00,2892
1998-06-09 06:09:00,2958
1998-06-09 06:10:00,3060
1998-06-09 06:11:00,3223
1998-06-09 06:12:00,3109
1998-06-09 06:13:00,2933
1998-06-09 06:14:00,3039
1998-06-09 06:15:00,3188
1998-06-09 06:16:00,3126
1998-06-09 06:17:00,2955
1998-06-09 06:18:00,3314
1998-06-09 06:19:00,3265
1998-06-09 06:20:00,3120
1998-06-09 06:21:00,3344
1998-06-09 06:22:00,3522
1998-06-09 06:23:00,3286
1998-06-09 06:24:00,3245
1998-06-09 06:25:00,3281
1998-06-09 06:26:00,3497
1998-06-09 06:27:00,3671
1998-06-09 06:28:00,3364
1998-06-09 06:29:00,3167
1998-06-09 06:30:00,3433
1998-06-09 06:31:00,3457
1998-06-09 06:32:00,3192
1998-06-09 06:33:00,3024
1998-06-09 06:34:00,3089
1998-06-09 06:35:00,3234
1998-06-09 06:36:00,3338
1998-06-09 06:37:00,3315
1998-06-09 06:38:00,3491
1998-06-09 06:39:00,3565
1998-06-09 06:40:00,3533
1998-06-09 06:41:00,3402
1998-06-09 06:42:00,3433
1998-06-09 06:43:00,3430
1998-06-09 06:44:00,3289
1998-06-09 06:45:00,3575
1998-06-09 06:46:00,3526
1998-06-09 06:47:00,3571
1998-06-09 06:48:00,3453
1998-06-09 06:49:00,3472
1998-06-09 06:50:00,3349
1998-06-09 06:51:00,3458
1998-06-09 06:52:00,3656
1998-06-09 06:53:00,3415
1998-06-09 06:54:00,3431
1998-06-09 06:55:00,3671
1998-06-09 06:56:00,3649
1998-06-09 06:57:00,3348
1998-06-09 06:58:00,3464
1998-06-09 06:59:00,3427
1998-06-09 07:00:00,3220
1998-06-09 07:01:00,3335
1998-06-09 07:02:00,3258
1998-06-09 07:03:00,3424
1998-06-09 07:04:00,3644
1998-06-09 07:05:00,3674
1998-06-09 07:06:00,3467
1998-06-09 07:07:00,3540
1998-06-09 07:08:00,3521
1998-06-09 07:09:00,3700
1998-06-09 07:10:00,3765
1998-06-09 07:11:00,3501
1998-06-09 07:12:00,3690
1998-06-09 07:13:00,3749
1998-06-09 07:14:00,3804
1998-06-09 07:15:00,3345
1998-06-09 07:16:00,3210
1998-06-09 07:17:00,3557
1998-06-09 07:18:00,3512
1998-06-09 07:19:00,3664
1998-06-09 07:20:00,3428
1998-06-09 07:21:00,3840
1998-06-09 07:22:00,3784
1998-06-09 07:23:00,3810
1998-06-09 07:24:00,3986
1998-06-09 07:25:00,4072
1998-06-09 07:26:00,3795
1998-06-09 07:27:00,3959
1998-06-09 07:28:00,3760
1998-06-09 07:29:00,3876
1998-06-09 07:30:00,3669
1998-06-09 07:31:00,3724
1998-06-09 07:32:00,3882
1998-06-09 07:33:00,3798
1998-06-09 07:34:00,3563
1998-06-09 07:35:00,3654
1998-06-09 07:36:00,3542
1998-06-09 07:37:00,3745
1998-06-09 07:38:00,3971
1998-06-09 07:39:00,3710
1998-06-09 07:40:00,3496
1998-06-09 07:41:00,3584
1998-06-09 07:42:00,3775
1998-06-09 07:43:00,3915
1998-06-09 07:44:00,3749
1998-06-09 07:45:00,3777
1998-06-09 07:46:00,3631
1998-06-09 07:47:00,3589
1998-06-09 07:48:00,3525
1998-06-09 07:49:00,3659
1998-06-09 07:50:00,3780
1998-06-09 07:51:00,4018
1998-06-09 07:52:00,3546
1998-06-09 07:53:00,3704
1998-06-09 07:54:00,3614
1998-06-09 07:55:00,3722
1998-06-09 07:56:00,3836
1998-06-09 07:57:00,3570
1998-06-09 07:58:00,3695
1998-06-09 07:59:00,3895
1998-06-09 08:00:00,3978
1998-06-09 08:01:00,4013
1998-06-09 08:02:00,3618
1998-06-09 08:03:00,3776
1998-06-09 08:04:00,3497
1998-06-09 08:05:00,3750
1998-06-09 08:06:00,4048
1998-06-09 08:07:00,4200
1998-06-09 08:08:00,4177
1998-06-09 08:09:00,3966
1998-06-09 08:10:00,3990
1998-06-09 08:11:00,4161
1998-06-09 08:12:00,4313
1998-06-09 08:13:00,4343
1998-06-09 08:14:00,4596
1998-06-09 08:15:00,4280
1998-06-09 08:16:00,4037
1998-06-09 08:17:00,4078
1998-06-09 08:18:00,4005
1998-06-09 08:19:00,3972
1998-06-09 08:20:00,4066
1998-06-09 08:21:00,4046
1998-06-09 08:22:00,3742
1998-06-09 08:23:00,3529
1998-06-09 08:24:00,3927
1998-06-09 08:25:00,4155
1998-06-09 08:26:00,3870
1998-06-09 08:27:00,3832
1998-06-09 08:28:00,4074
1998-06-09 08:29:00,3917
1998-06-09 08:30:00,3883
1998-06-09 08:31:00,3806
1998-06-09 08:32:00,3897
1998-06-09 08:33:00,3883
1998-06-09 08:34:00,4215
1998-06-09 08:35:00,3925
1998-06-09 08:36:00,4011
1998-06-09 08:37:00,3999
1998-06-09 08:38:00,3861
1998-06-09 08:39:00,3878
1998-06-09 08:40:00,3808
1998-06-09 08:41:00,3850
1998-06-09 08:42:00,3976
1998-06-09 08:43:00,4102
1998-06-09 08:44:00,4210
1998-06-09 08:45:00,3957
1998-06-09 08:46:00,4180
1998-06-09 08:47:00,3988
1998-06-09 08:48:00,4006
1998-06-09 08:49:00,3843
1998-06-09 08:50:00,4026
1998-06-09 08:51:00,4261
1998-06-09 08:52:00,3752
1998-06-09 08:53:00,3905
1998-06-09 08:54:00,4135
1998-06-09 08:55:00,4166
1998-06-09 08:56:00,4143
1998-06-09 08:57:00,3853
1998-06-09 08:58:00,4147
1998-06-09 08:59:00,3814
1998-06-09 09:00:00,4110
1998-06-09 09:01:00,4020
1998-06-09 09:02:00,3886
1998-06-09 09:03:00,3777
1998-06-09 09:04:00,4011
1998-06-09 09:05:00,4240
1998-06-09 09:06:00,3951
1998-06-09 09:07:00,3909
1998-06-09 09:08:00,3922
1998-06-09 09:09:00,3852
1998-06-09 09:10:00,4316
1998-06-09 09:11:00,4195
1998-06-09 09:12:00,4377
1998-06-09 09:13:00,4617
1998-06-09 09:14:00,4377
1998-06-09 09:15:00,3835
1998-06-09 09:16:00,3752
1998-06-09 09:17:00,4637
1998-06-09 09:18:00,4424
1998-06-09 09:19:00,4317
1998-06-09 09:20:00,4212
1998-06-09 09:21:00,4251
1998-06-09 09:22:00,4198
1998-06-09 09:23:00,4087
1998-06-09 09:24:00,3798
1998-06-09 09:25:00,3862
1998-06-09 09:26:00,3924
1998-06-09 09:27:00,4295
1998-06-09 09:28:00,4219
1998-06-09 09:29:00,4056
1998-06-09 09:30:00,4206
1998-06-09 09:31:00,4019
1998-06-09 09:32:00,4397
1998-06-09 09:33:00,4265
1998-06-09 09:34:00,4090
1998-06-09 09:35:00,3949
1998-06-09 09:36:00,4016
1998-06-09 09:37:00,4472
1998-06-09 09:38:00,4341
1998-06-09 09:39:00,4533
1998-06-09 09:40:00,4244
1998-06-09 09:41:00,4380
1998-06-09 09:42:00,4386
1998-06-09 09:43:00,4420
1998-06-09 09:44:00,4421
1998-06-09 09:45:00,4377
1998-06-09 09:46:00,4172
1998-06-09 09:47:00,4546
1998-06-09 09:48:00,4612
1998-06-09 09:49:00,4229
1998-06-09 09:50:00,4421
1998-06-09 09:51:00,4495
1998-06-09 09:52:00,4426
1998-06-09 09:53:00,4504
1998-06-09 09:54:00,4504
1998-06-09 09:55:00,4366
1998-06-09 09:56:00,4277
1998-06-09 09:57:00,4320
1998-06-09 09:58:00,4519
1998-06-09 09:59:00,4180
1998-06-09 10:00:00,3990
1998-06-09 10:01:00,4132
1998-06-09 10:02:00,4091
1998-06-09 10:03:00,4071
1998-06-09 10:04:00,4031
1998-06-09 10:05:00,4114
1998-06-09 10:06:00,4142
1998-06-09 10:07:00,4301
1998-06-09 10:08:00,4313
1998-06-09 10:09:00,4713
1998-06-09 10:10:00,4450
1998-06-09 10:11:00,4420
1998-06-09 10:12:00,4230
1998-06-09 10:13:00,4308
1998-06-09 10:14:00,4389
1998-06-09 10:15:00,4551
1998-06-09 10:16:00,4434
1998-06-09 10:17:00,4394
1998-06-09 10:18:00,4674
1998-06-09 10:19:00,4598
1998-06-09 10:20:00,4344
1998-06-09 10:21:00,4276
1998-06-09 10:22:00,4151
1998-06-09 10:23:00,4273
1998-06-09 10:24:00,4639
1998-06-09 10:25:00,4259
1998-06-09 10:26:00,4428
1998-06-09 10:27:00,4147
1998-06-09 10:28:00,4579
1998-06-09 10:29:00,4240
1998-06-09 10:30:00,4223
1998-06-09 10:31:00,4486
1998-06-09 10:32:00,4535
1998-06-09 10:33:00,4785
1998-06-09 10:34:00,4774
1998-06-09 10:35:00,4319
1998-06-09 10:36:00,4571
1998-06-09 10:37:00,4668
1998-06-09 10:38:00,4794
1998-06-09 10:39:00,4863
1998-06-09 10:40:00,4699
1998-06-09 10:41:00,4874
1998-06-09 10:42:00,4653
1998-06-09 10:43:00,5058
1998-06-09 10:44:00,4638
1998-06-09 10:45:00,4739
1998-06-09 10:46:00,4755
1998-06-09 10:47:00,4679
1998-06-09 10:48:00,4633
1998-06-09 10:49:00,4459
1998-06-09 10:50:00,4449
1998-06-09 10:51:00,4895
1998-06-09 10:52:00,5159
1998-06-09 10:53:00,4924
1998-06-09 10:54:00,4821
1998-06-09 10:55:00,4871
1998-06-09 10:56:00,4725
1998-06-09 10:57:00,4952
1998-06-09 10:58:00,5086
1998-06-09 10:59:00,5125
1998-06-09 11:00:00,4883
1998-06-09 11:01:00,4749
1998-06-09 11:02:00,5117
1998-06-09 11:03:00,5138
1998-06-09 11:04:00,4938
1998-06-09 11:05:00,5011
1998-06-09 11:06:00,5133
1998-06-09 11:07:00,5262
1998-06-09 11:08:00,4933
1998-06-09 11:09:00,5136
1998-06-09 11:10:00,5019
1998-06-09 11:11:00,4988
1998-06-09 11:12:00,5087
1998-06-09 11:13:00,5511
1998-06-09 11:14:00,5281
1998-06-09 11:15:00,5247
1998-06-09 11:16:00,5048
1998-06-09 11:17:00,4747
1998-06-09 11:18:00,4891
1998-06-09 11:19:00,5091
1998-06-09 11:20:00,4970
1998-06-09 11:21:00,4708
1998-06-09 11:22:00,4619
1998-06-09 11:23:00,4708
1998-06-09 11:24:00,5187
1998-06-09 11:25:00,4998
1998-06-09 11:26:00,4767
1998-06-09 11:27:00,4988
1998-06-09 11:28:00,4882
1998-06-09 11:29:00,4960
1998-06-09 11:30:00,5103
1998-06-09 11:31:00,4707
1998-06-09 11:32:00,5152
1998-06-09 11:33:00,5290
1998-06-09 11:34:00,4864
1998-06-09 11:35:00,5247
1998-06-09 11:36:00,4605
1998-06-09 11:37:00,5144
1998-06-09 11:38:00,5289
1998-06-09 11:39:00,5388
1998-06-09 11:40:00,5075
1998-06-09 11:41:00,5302
1998-06-09 11:42:00,5458
1998-06-09 11:43:00,5467
1998-06-09 11:44:00,5474
1998-06-09 11:45:00,4921
1998-06-09 11:46:00,5260
1998-06-09 11:47:00,5426
1998-06-09 11:48:00,5035
1998-06-09 11:49:00,5319
1998-06-09 11:50:00,5683
1998-06-09 11:51:00,5373
1998-06-09 11:52:00,5372
1998-06-09 11:53:00,5072
1998-06-09 11:54:00,5064
1998-06-09 11:55:00,5599
1998-06-09 11:56:00,5209
1998-06-09 11:57:00,5556
1998-06-09 11:58:00,5666
1998-06-09 11:59:00,5621
1998-06-09 12:00:00,5421
1998-06-09 12:01:00,5339
1998-06-09 12:02:00,5683
1998-06-09 12:03:00,5446
1998-06-09 12:04:00,5520
1998-06-09 12:05:00,5630
1998-06-09 12:06:00,5810
1998-06-09 12:07:00,6109
1998-06-09 12:08:00,5910
1998-06-09 12:09:00,5876
1998-06-09 12:10:00,5863
1998-06-09 12:11:00,5671
1998-06-09 12:12:00,5311
1998-06-09 12:13:00,6008
1998-06-09 12:14:00,6272
1998-06-09 12:15:00,6000
1998-06-09 12:16:00,5667
1998-06-09 12:17:00,5551
1998-06-09 12:18:00,6191
1998-06-09 12:19:00,6149
1998-06-09 12:20:00,6005
1998-06-09 12:21:00,5925
1998-06-09 12:22:00,6205
1998-06-09 12:23:00,5726
1998-06-09 12:24:00,5860
1998-06-09 12:25:00,6034
1998-06-09 12:26:00,5983
1998-06-09 12:27:00,5920
1998-06-09 12:28:00,6030
1998-06-09 12:29:00,5740
1998-06-09 12:30:00,5818
1998-06-09 12:31:00,5836
1998-06-09 12:32:00,5717
1998-06-09 12:33:00,5944
1998-06-09 12:34:00,6170
1998-06-09 12:35:00,6380
1998-06-09 12:36:00,6126
1998-06-09 12:37:00,6247
1998-06-09 12:38:00,6495
1998-06-09 12:39:00,6265
1998-06-09 12:40:00,5948
1998-06-09 12:41:00,6111
1998-06-09 12:42:00,6223
1998-06-09 12:43:00,5557
1998-06-09 12:44:00,6155
1998-06-09 12:45:00,6482
1998-06-09 12:46:00,6451
1998-06-09 12:47:00,6349
1998-06-09 12:48:00,6624
1998-06-09 12:49:00,6228
1998-06-09 12:50:00,6372
1998-06-09 12:51:00,6146
1998-06-09 12:52:00,6162
1998-06-09 12:53:00,6293
1998-06-09 12:54:00,5895
1998-06-09 12:55:00,6032
1998-06-09 12:56:00,5942
1998-06-09 12:57:00,6211
1998-06-09 12:58:00,6448
1998-06-09 12:59:00,6385
1998-06-09 13:00:00,6400
1998-06-09 13:01:00,6125
1998-06-09 13:02:00,6426
1998-06-09 13:03:00,6020
1998-06-09 13:04:00,6190
1998-06-09 13:05:00,6345
1998-06-09 13:06:00,6397
1998-06-09 13:07:00,6524
1998-06-09 13:08:00,6352
1998-06-09 13:09:00,5995
1998-06-09 13:10:00,5681
1998-06-09 13:11:00,5921
1998-06-09 13:12:00,6130
1998-06-09 13:13:00,6201
1998-06-09 13:14:00,6401
1998-06-09 13:15:00,6161
1998-06-09 13:16:00,6586
1998-06-09 13:17:00,6954
1998-06-09 13:18:00,6752
1998-06-09 13:19:00,6417
1998-06-09 13:20:00,6340
1998-06-09 13:21:00,6202
1998-06-09 13:22:00,6422
1998-06-09 13:23:00,5862
1998-06-09 13:24:00,6208
1998-06-09 13:25:00,6336
1998-06-09 13:26:00,6463
1998-06-09 13:27:00,6134
1998-06-09 13:28:00,6000
1998-06-09 13:29:00,6456
1998-06-09 13:30:00,6213
1998-06-09 13:31:00,6386
1998-06-09 13:32:00,6096
1998-06-09 13:33:00,6122
1998-06-09 13:34:00,6112
1998-06-09 13:35:00,6214
1998-06-09 13:36:00,6084
1998-06-09 13:37:00,6654
1998-06-09 13:38:00,6197
1998-06-09 13:39:00,6625
1998-06-09 13:40:00,6516
1998-06-09 13:41:00,6476
1998-06-09 13:42:00,6625
1998-06-09 13:43:00,6363
1998-06-09 13:44:00,6322
1998-06-09 13:45:00,6478
1998-06-09 13:46:00,6446
1998-06-09 13:47:00,6282
1998-06-09 13:48:00,6499
1998-06-09 13:49:00,6355
1998-06-09 13:50:00,6608
1998-06-09 13:51:00,6690
1998-06-09 13:52:00,6040
1998-06-09 13:53:00,6159
1998-06-09 13:54:00,6522
1998-06-09 13:55:00,6636
1998-06-09 13:56:00,6261
1998-06-09 13:57:00,6407
1998-06-09 13:58:00,6585
1998-06-09 13:59:00,6136
1998-06-09 14:00:00,6091
1998-06-09 14:01:00,6165
1998-06-09 14:02:00,6335
1998-06-09 14:03:00,6481
1998-06-09 14:04:00,6750
1998-06-09 14:05:00,6774
1998-06-09 14:06:00,6581
1998-06-09 14:07:00,6838
1998-06-09 14:08:00,6614
1998-06-09 14:09:00,6571
1998-06-09 14:10:00,6416
1998-06-09 14:11:00,6270
1998-06-09 14:12:00,6038
1998-06-09 14:13:00,6321
1998-06-09 14:14:00,6417
1998-06-09 14:15:00,6868
1998-06-09 14:16:00,7220
1998-06-09 14:17:00,7170
1998-06-09 14:18:00,7201
1998-06-09 14:19:00,7346
1998-06-09 14:20:00,7311
1998-06-09 14:21:00,6843
1998-06-09 14:22:00,6595
1998-06-09 14:23:00,7074
1998-06-09 14:24:00,6995
1998-06-09 14:25:00,7078
1998-06-09 14:26:00,7181
1998-06-09 14:27:00,6413
1998-06-09 14:28:00,6702
1998-06-09 14:29:00,6765
1998-06-09 14:30:00,6819
1998-06-09 14:31:00,6499
1998-06-09 14:32:00,6778
1998-06-09 14:33:00,6955
